year,years,foreigners male arrivals,foreigners male departures,foreigners male balance,foreigners female arrivals,foreigners female departures,foreigners female balance,foreigners total arrivals,foreigners total departures,foreigners total balance,total male arrivals,total male departures,total male balance,total female arrivals,total female departures,total female balance,total arrivals,total departures,total balance
2018,73 years,331,505,-174,392,504,-112,723,1009,-286,1272,1540,-268,1384,1540,-156,2656,3080,-424
2018,74 years,362,522,-160,314,431,-117,676,953,-277,1593,1833,-240,1619,1809,-190,3212,3642,-430
2018,75 years,266,463,-197,305,376,-71,571,839,-268,1435,1740,-305,1663,1784,-121,3098,3524,-426
2018,76 years,253,415,-162,288,354,-66,541,769,-228,1346,1606,-260,1594,1739,-145,2940,3345,-405
2018,77 years,208,343,-135,268,371,-103,476,714,-238,1442,1667,-225,1778,1979,-201,3220,3646,-426
2018,78 years,220,390,-170,299,333,-34,519,723,-204,1380,1670,-290,1879,2014,-135,3259,3684,-425
2018,79 years,193,327,-134,216,303,-87,409,630,-221,1239,1471,-232,1789,1950,-161,3028,3421,-393
2018,80 years,169,331,-162,251,321,-70,420,652,-232,1142,1372,-230,1778,1952,-174,2920,3324,-404
2018,81 years,134,255,-121,219,270,-51,353,525,-172,995,1178,-183,1712,1842,-130,2707,3020,-313
2018,82 years,112,188,-76,190,218,-28,302,406,-104,887,1025,-138,1558,1676,-118,2445,2701,-256
2018,83 years,98,154,-56,180,183,-3,278,337,-59,889,968,-79,1552,1628,-76,2441,2596,-155
2018,84 years,97,171,-74,162,148,14,259,319,-60,796,900,-104,1500,1562,-62,2296,2462,-166
2018,85 years,71,125,-54,133,135,-2,204,260,-56,592,686,-94,1190,1279,-89,1782,1965,-183
2018,86 years,58,105,-47,103,124,-21,161,229,-68,514,576,-62,1170,1259,-89,1684,1835,-151
2018,87 years,41,65,-24,72,94,-22,113,159,-46,498,543,-45,1150,1237,-87,1648,1780,-132
2018,88 years,52,62,-10,72,87,-15,124,149,-25,554,605,-51,1132,1229,-97,1686,1834,-148
2018,89 years,28,43,-15,52,59,-7,80,102,-22,413,447,-34,1008,1087,-79,1421,1534,-113
2018,90 years,18,33,-15,48,56,-8,66,89,-23,399,439,-40,941,1025,-84,1340,1464,-124
2018,91 years,16,23,-7,33,44,-11,49,67,-18,288,315,-27,807,872,-65,1095,1187,-92
2018,92 years,11,20,-9,31,32,-1,42,52,-10,223,246,-23,650,704,-54,873,950,-77
2018,93 years,5,16,-11,25,32,-7,30,48,-18,177,201,-24,540,599,-59,717,800,-83
2018,94 years,5,8,-3,9,24,-15,14,32,-18,138,147,-9,460,506,-46,598,653,-55
2018,95 years and over,15,20,-5,33,52,-19,48,72,-24,237,273,-36,967,1101,-134,1204,1374,-170
2018,Total,991626,761484,230142,632267,402409,229858,1623893,1163893,460000,1530351,1338938,191413,1142866,934599,208267,2673217,2273537,399680
2019,under 1 year,3278,1679,1599,3169,1551,1618,6447,3230,3217,7189,5006,2183,6880,4827,2053,14069,9833,4236
2019,1 year,7184,4647,2537,6768,4283,2485,13952,8930,5022,15067,12388,2679,14249,11583,2666,29316,23971,5345
2019,2 years,7502,4555,2947,6829,4364,2465,14331,8919,5412,14079,11209,2870,13035,10570,2465,27114,21779,5335
2019,3 years,7067,4460,2607,6819,4233,2586,13886,8693,5193,13035,10547,2488,12286,9860,2426,25321,20407,4914
2019,4 years,6924,3995,2929,6471,3767,2704,13395,7762,5633,11863,9089,2774,10966,8492,2474,22829,17581,5248
2019,5 years,6662,3823,2839,6218,3601,2617,12880,7424,5456,10959,8502,2457,10632,8237,2395,21591,16739,4852
2019,6 years,6311,3646,2665,5856,3409,2447,12167,7055,5112,10455,8225,2230,9857,7791,2066,20312,16016,4296
2019,7 years,5966,3130,2836,5789,3028,2761,11755,6158,5597,9410,6754,2656,8992,6462,2530,18402,13216,5186
2019,8 years,5548,2844,2704,5262,2694,2568,10810,5538,5272,8563,5898,2665,8014,5532,2482,16577,11430,5147
2019,9 years,5705,2788,2917,5325,2618,2707,11030,5406,5624,8597,5711,2886,8053,5380,2673,16650,11091,5559
2019,10 years,5660,2770,2890,5250,2524,2726,10910,5294,5616,8626,5775,2851,8148,5455,2693,16774,11230,5544
2019,11 years,5399,2617,2782,5083,2424,2659,10482,5041,5441,8271,5517,2754,7708,5093,2615,15979,10610,5369
2019,12 years,5143,2438,2705,4675,2247,2428,9818,4685,5133,7848,5077,2771,7312,4851,2461,15160,9928,5232
2019,13 years,4859,2333,2526,4420,2124,2296,9279,4457,4822,7510,4945,2565,6870,4595,2275,14380,9540,4840
2019,14 years,4848,2235,2613,4255,2107,2148,9103,4342,4761,7328,4668,2660,6659,4505,2154,13987,9173,4814
2019,15 years,5053,2240,2813,4516,2128,2388,9569,4368,5201,7523,4667,2856,6891,4457,2434,14414,9124,5290
2019,16 years,5740,2718,3022,4975,2409,2566,10715,5127,5588,8567,5480,3087,7687,5108,2579,16254,10588,5666
2019,17 years,6140,3077,3063,5151,2733,2418,11291,5810,5481,9274,6181,3093,8389,5938,2451,17663,12119,5544
2019,18 years,11872,5917,5955,9347,4418,4929,21219,10335,10884,19341,13428,5913,18814,13763,5051,38155,27191,10964
2019,19 years,22827,12891,9936,17241,8445,8796,40068,21336,18732,36310,26645,9665,36154,27353,8801,72464,53998,18466
2019,20 years,28679,19827,8852,22751,12842,9909,51430,32669,18761,43262,34963,8299,42621,32998,9623,85883,67961,17922
2019,21 years,32394,24775,7619,25604,17486,8118,57998,42261,15737,47413,40545,6868,43945,36288,7657,91358,76833,14525
2019,22 years,34831,27167,7664,26189,18891,7298,61020,46058,14962,51546,44658,6888,45903,39147,6756,97449,83805,13644
2019,23 years,36315,27976,8339,26601,17581,9020,62916,45557,17359,54163,46762,7401,47340,39184,8156,101503,85946,15557
2019,24 years,37094,28646,8448,25594,16859,8735,62688,45505,17183,55130,47807,7323,46419,38553,7866,101549,86360,15189
2019,25 years,36499,28884,7615,24585,16358,8227,61084,45242,15842,55522,49183,6339,45235,38192,7043,100757,87375,13382
2019,26 years,35253,28342,6911,23236,15484,7752,58489,43826,14663,54638,49196,5442,43499,36951,6548,98137,86147,11990
2019,27 years,34325,28040,6285,21947,14531,7416,56272,42571,13701,53404,48511,4893,40472,34184,6288,93876,82695,11181
2019,28 years,33158,27430,5728,19793,13709,6084,52951,41139,11812,51886,47371,4515,36648,31655,4993,88534,79026,9508
2019,29 years,32098,27360,4738,19053,13089,5964,51151,40449,10702,51019,47745,3274,35337,30430,4907,86356,78175,8181
2019,30 years,31250,26436,4814,17780,12443,5337,49030,38879,10151,48478,45036,3442,32126,27707,4419,80604,72743,7861
2019,31 years,29179,25082,4097,16568,11460,5108,45747,36542,9205,45596,42812,2784,29663,25248,4415,75259,68060,7199
2019,32 years,27742,23842,3900,15047,10494,4553,42789,34336,8453,42690,40036,2654,27010,23075,3935,69700,63111,6589
2019,33 years,25842,22314,3528,13637,9401,4236,39479,31715,7764,39449,37087,2362,24280,20481,3799,63729,57568,6161
2019,34 years,24259,21121,3138,12699,8634,4065,36958,29755,7203,36619,34494,2125,21887,18419,3468,58506,52913,5593
2019,35 years,22993,19720,3273,11885,7981,3904,34878,27701,7177,34578,32103,2475,20354,16874,3480,54932,48977,5955
2019,36 years,21185,18667,2518,11160,7409,3751,32345,26076,6269,31813,30252,1561,18872,15731,3141,50685,45983,4702
2019,37 years,20889,18069,2820,10665,7256,3409,31554,25325,6229,30992,29147,1845,17803,14887,2916,48795,44034,4761
2019,38 years,19734,17341,2393,9846,6769,3077,29580,24110,5470,28871,27286,1585,16138,13492,2646,45009,40778,4231
2019,39 years,19514,17459,2055,9808,6582,3226,29322,24041,5281,28046,26615,1431,15827,12978,2849,43873,39593,4280
2019,40 years,18531,16565,1966,9171,6355,2816,27702,22920,4782,26028,24738,1290,14229,11705,2524,40257,36443,3814
2019,41 years,17730,15677,2053,8877,6192,2685,26607,21869,4738,24638,23266,1372,13537,11125,2412,38175,34391,3784
2019,42 years,17230,15619,1611,8539,6025,2514,25769,21644,4125,23705,22597,1108,12851,10558,2293,36556,33155,3401
2019,43 years,16756,14792,1964,8578,6009,2569,25334,20801,4533,22473,21019,1454,12474,10107,2367,34947,31126,3821
2019,44 years,16580,14775,1805,8236,6001,2235,24816,20776,4040,21796,20480,1316,11727,9663,2064,33523,30143,3380
2019,45 years,15639,14086,1553,7977,5745,2232,23616,19831,3785,20626,19537,1089,11228,9206,2022,31854,28743,3111
2019,46 years,14399,12798,1601,7251,5356,1895,21650,18154,3496,18955,17721,1234,10417,8712,1705,29372,26433,2939
2019,47 years,13995,12716,1279,7094,5264,1830,21089,17980,3109,18738,17896,842,10324,8647,1677,29062,26543,2519
2019,48 years,13076,11968,1108,6754,5154,1600,19830,17122,2708,18052,17339,713,10140,8741,1399,28192,26080,2112
2019,49 years,12287,11318,969,6477,4971,1506,18764,16289,2475,17151,16628,523,9960,8655,1305,27111,25283,1828
2019,50 years,11671,10764,907,6088,4869,1219,17759,15633,2126,16746,16307,439,9726,8719,1007,26472,25026,1446
2019,51 years,11093,10368,725,5690,4692,998,16783,15060,1723,16375,16097,278,9429,8665,764,25804,24762,1042
2019,52 years,9995,9381,614,5153,4242,911,15148,13623,1525,14976,14857,119,8997,8329,668,23973,23186,787
2019,53 years,8460,7914,546,4370,3600,770,12830,11514,1316,13416,13230,186,8204,7626,578,21620,20856,764
2019,54 years,7521,7116,405,4015,3394,621,11536,10510,1026,12357,12449,-92,7784,7296,488,20141,19745,396
2019,55 years,6935,6629,306,3751,3159,592,10686,9788,898,11661,11759,-98,7457,7023,434,19118,18782,336
2019,56 years,6252,5975,277,3312,2920,392,9564,8895,669,10715,10753,-38,6791,6581,210,17506,17334,172
2019,57 years,5581,5526,55,2975,2707,268,8556,8233,323,9730,10001,-271,6230,6173,57,15960,16174,-214
2019,58 years,4855,4965,-110,2590,2408,182,7445,7373,72,8552,8987,-435,5721,5690,31,14273,14677,-404
2019,59 years,4503,4569,-66,2428,2329,99,6931,6898,33,7907,8288,-381,5358,5348,10,13265,13636,-371
2019,60 years,3616,3844,-228,2118,2239,-121,5734,6083,-349,6839,7322,-483,4803,5044,-241,11642,12366,-724
2019,61 years,3232,3451,-219,1910,1956,-46,5142,5407,-265,6375,6838,-463,4456,4594,-138,10831,11432,-601
2019,62 years,2582,2847,-265,1650,1742,-92,4232,4589,-357,5485,5872,-387,4214,4363,-149,9699,10235,-536
2019,63 years,2251,2569,-318,1539,1646,-107,3790,4215,-425,5203,5742,-539,4227,4448,-221,9430,10190,-760
2019,64 years,1819,2179,-360,1335,1531,-196,3154,3710,-556,4998,5660,-662,4511,4813,-302,9509,10473,-964
2019,65 years,1385,1940,-555,1218,1388,-170,2603,3328,-725,4306,5043,-737,3867,4095,-228,8173,9138,-965
2019,66 years,1118,1607,-489,1078,1377,-299,2196,2984,-788,3992,4696,-704,3624,4059,-435,7616,8755,-1139
2019,67 years,925,1236,-311,1000,1217,-217,1925,2453,-528,3267,3781,-514,3080,3425,-345,6347,7206,-859
2019,68 years,766,962,-196,864,1038,-174,1630,2000,-370,2941,3293,-352,2684,3017,-333,5625,6310,-685
2019,69 years,668,943,-275,768,1026,-258,1436,1969,-533,2601,3086,-485,2541,2904,-363,5142,5990,-848
2019,70 years,575,826,-251,622,856,-234,1197,1682,-485,2270,2690,-420,2267,2592,-325,4537,5282,-745
2019,71 years,495,771,-276,565,779,-214,1060,1550,-490,1972,2391,-419,1981,2303,-322,3953,4694,-741
2019,72 years,479,708,-229,514,694,-180,993,1402,-409,1748,2160,-412,1763,2036,-273,3511,4196,-685
2019,73 years,397,587,-190,451,601,-150,848,1188,-340,1548,1818,-270,1557,1815,-258,3105,3633,-528
2019,74 years,326,483,-157,368,506,-138,694,989,-295,1294,1553,-259,1319,1528,-209,2613,3081,-468
2019,75 years,296,500,-204,358,495,-137,654,995,-341,1467,1810,-343,1690,1935,-245,3157,3745,-588
2019,76 years,269,434,-165,298,415,-117,567,849,-282,1398,1651,-253,1660,1850,-190,3058,3501,-443
2019,77 years,234,434,-200,291,406,-115,525,840,-315,1354,1630,-276,1553,1765,-212,2907,3395,-488
2019,78 years,193,334,-141,268,354,-86,461,688,-227,1362,1613,-251,1853,2056,-203,3215,3669,-454
2019,79 years,195,388,-193,288,342,-54,483,730,-247,1364,1673,-309,1918,2103,-185,3282,3776,-494
2019,80 years,149,322,-173,237,334,-97,386,656,-270,1257,1539,-282,1831,2063,-232,3088,3602,-514
2019,81 years,140,324,-184,210,280,-70,350,604,-254,1094,1346,-252,1762,1940,-178,2856,3286,-430
2019,82 years,121,222,-101,183,240,-57,304,462,-158,988,1173,-185,1591,1766,-175,2579,2939,-360
2019,83 years,98,176,-78,173,211,-38,271,387,-116,845,998,-153,1595,1758,-163,2440,2756,-316
2019,84 years,98,181,-83,141,196,-55,239,377,-138,913,1061,-148,1663,1827,-164,2576,2888,-312
2019,85 years,72,155,-83,111,165,-54,183,320,-137,729,861,-132,1403,1579,-176,2132,2440,-308
2019,86 years,57,128,-71,114,143,-29,171,271,-100,538,652,-114,1107,1241,-134,1645,1893,-248
2019,87 years,37,75,-38,109,139,-30,146,214,-68,512,579,-67,1108,1222,-114,1620,1801,-181
2019,88 years,36,86,-50,74,98,-24,110,184,-74,482,567,-85,1045,1165,-120,1527,1732,-205
2019,89 years,31,66,-35,57,81,-24,88,147,-59,434,521,-87,1045,1182,-137,1479,1703,-224
2019,90 years,26,57,-31,42,80,-38,68,137,-69,386,452,-66,910,1045,-135,1296,1497,-201
2019,91 years,15,38,-23,48,62,-14,63,100,-37,327,380,-53,790,906,-116,1117,1286,-169
2019,92 years,17,24,-7,30,43,-13,47,67,-20,257,280,-23,626,715,-89,883,995,-112
2019,93 years,6,18,-12,19,28,-9,25,46,-21,172,205,-33,555,632,-77,727,837,-110
2019,94 years,6,12,-6,24,23,1,30,35,-5,127,149,-22,484,540,-56,611,689,-78
2019,95 years and over,15,49,-34,25,76,-51,40,125,-85,261,357,-96,983,1265,-282,1244,1622,-378
2019,Total,978755,795798,182957,626293,424565,201728,1605048,1220363,384685,1520633,1372712,147921,1135625,956486,179139,2656258,2329198,327060
2020,under 1 year,2584,1329,1255,2468,1208,1260,5052,2537,2515,6251,4515,1736,5947,4231,1716,12198,8746,3452
2020,1 year,5814,3894,1920,5455,3713,1742,11269,7607,3662,13349,11263,2086,12316,10423,1893,25665,21686,3979
2020,2 years,5925,3872,2053,5336,3630,1706,11261,7502,3759,11972,9939,2033,11149,9495,1654,23121,19434,3687
2020,3 years,5731,3808,1923,5342,3545,1797,11073,7353,3720,11265,9378,1887,10580,8890,1690,21845,18268,3577
2020,4 years,5533,3538,1995,5183,3357,1826,10716,6895,3821,10315,8372,1943,9692,7893,1799,20007,16265,3742
2020,5 years,5305,3208,2097,4934,3054,1880,10239,6262,3977,9522,7553,1969,8802,7091,1711,18324,14644,3680
2020,6 years,5048,3166,1882,4687,2898,1789,9735,6064,3671,9010,7382,1628,8398,6858,1540,17408,14240,3168
2020,7 years,4605,2694,1911,4386,2530,1856,8991,5224,3767,7797,5991,1806,7404,5710,1694,15201,11701,3500
2020,8 years,4515,2471,2044,4143,2305,1838,8658,4776,3882,7323,5259,2064,6906,5028,1878,14229,10287,3942
2020,9 years,4295,2253,2042,3948,2083,1865,8243,4336,3907,7117,4935,2182,6562,4633,1929,13679,9568,4111
2020,10 years,4357,2267,2090,3975,2077,1898,8332,4344,3988,7190,5053,2137,6663,4730,1933,13853,9783,4070
2020,11 years,4261,2168,2093,3938,2078,1860,8199,4246,3953,6900,4693,2207,6429,4535,1894,13329,9228,4101
2020,12 years,4104,2093,2011,3766,1916,1850,7870,4009,3861,6588,4532,2056,6231,4317,1914,12819,8849,3970
2020,13 years,3802,1929,1873,3464,1771,1693,7266,3700,3566,6207,4290,1917,5751,4038,1713,11958,8328,3630
2020,14 years,3632,1760,1872,3301,1686,1615,6933,3446,3487,5897,3998,1899,5470,3771,1699,11367,7769,3598
2020,15 years,3883,1844,2039,3424,1706,1718,7307,3550,3757,6182,4079,2103,5562,3843,1719,11744,7922,3822
2020,16 years,4391,2193,2198,3568,2000,1568,7959,4193,3766,6919,4641,2278,6052,4439,1613,12971,9080,3891
2020,17 years,4430,2355,2075,3758,2364,1394,8188,4719,3469,7318,5212,2106,6731,5204,1527,14049,10416,3633
2020,18 years,7907,3913,3994,6355,3349,3006,14262,7262,7000,14310,10232,4078,14748,11504,3244,29058,21736,7322
2020,19 years,15977,8693,7284,11877,5883,5994,27854,14576,13278,27021,19844,7177,28607,22472,6135,55628,42316,13312
2020,20 years,20966,14690,6276,15856,9607,6249,36822,24297,12525,34189,28202,5987,34436,28195,6241,68625,56397,12228
2020,21 years,22666,18447,4219,16583,13181,3402,39249,31628,7621,35801,31969,3832,33354,30189,3165,69155,62158,6997
2020,22 years,24072,20485,3587,17149,14371,2778,41221,34856,6365,38735,35639,3096,34914,32368,2546,73649,68007,5642
2020,23 years,26736,21799,4937,18532,13753,4779,45268,35552,9716,43011,38636,4375,38540,34283,4257,81551,72919,8632
2020,24 years,27533,22499,5034,18530,13552,4978,46063,36051,10012,44715,40302,4413,38829,34247,4582,83544,74549,8995
2020,25 years,27664,22849,4815,18569,13183,5386,46233,36032,10201,45022,41018,4004,38167,33581,4586,83189,74599,8590
2020,26 years,27181,23042,4139,17751,12702,5049,44932,35744,9188,44559,41246,3313,36561,32136,4425,81120,73382,7738
2020,27 years,26489,22454,4035,17171,12258,4913,43660,34712,8948,43944,40704,3240,34197,29892,4305,78141,70596,7545
2020,28 years,25670,22214,3456,15683,11300,4383,41353,33514,7839,42293,39623,2670,31305,27521,3784,73598,67144,6454
2020,29 years,24550,21572,2978,15051,10821,4230,39601,32393,7208,40358,38059,2299,29098,25356,3742,69456,63415,6041
2020,30 years,24115,21269,2846,14164,10327,3837,38279,31596,6683,40202,38053,2149,28088,24561,3527,68290,62614,5676
2020,31 years,22776,20267,2509,13321,9789,3532,36097,30056,6041,37662,35843,1819,25747,22513,3234,63409,58356,5053
2020,32 years,21815,19684,2131,12328,8945,3383,34143,28629,5514,35873,34384,1489,23805,20705,3100,59678,55089,4589
2020,33 years,20583,18206,2377,11094,8056,3038,31677,26262,5415,33429,31527,1902,21220,18462,2758,54649,49989,4660
2020,34 years,19045,17148,1897,10233,7421,2812,29278,24569,4709,30755,29400,1355,19285,16717,2568,50040,46117,3923
2020,35 years,18185,16052,2133,9614,6781,2833,27799,22833,4966,28455,26906,1549,17660,14977,2683,46115,41883,4232
2020,36 years,17064,15359,1705,8777,6335,2442,25841,21694,4147,26938,25783,1155,16198,13991,2207,43136,39774,3362
2020,37 years,15992,14353,1639,8328,5967,2361,24320,20320,4000,25058,23867,1191,15027,12884,2143,40085,36751,3334
2020,38 years,15492,14088,1404,7698,5574,2124,23190,19662,3528,24220,23153,1067,13985,12094,1891,38205,35247,2958
2020,39 years,14613,13276,1337,7505,5290,2215,22118,18566,3552,22540,21656,884,13280,11208,2072,35820,32864,2956
2020,40 years,14626,13322,1304,7411,5205,2206,22037,18527,3510,22075,21158,917,12733,10745,1988,34808,31903,2905
2020,41 years,13903,12582,1321,6937,5045,1892,20840,17627,3213,20489,19436,1053,11628,9835,1793,32117,29271,2846
2020,42 years,13537,12179,1358,6778,5026,1752,20315,17205,3110,19523,18544,979,10782,9141,1641,30305,27685,2620
2020,43 years,12991,12069,922,6606,4914,1692,19597,16983,2614,18577,17981,596,10358,8758,1600,28935,26739,2196
2020,44 years,12691,11716,975,6481,4730,1751,19172,16446,2726,17775,17044,731,9969,8351,1618,27744,25395,2349
2020,45 years,12493,11472,1021,6435,4772,1663,18928,16244,2684,16995,16163,832,9585,7947,1638,26580,24110,2470
2020,46 years,11802,11004,798,6259,4705,1554,18061,15709,2352,16166,15583,583,9248,7740,1508,25414,23323,2091
2020,47 years,10742,10096,646,5742,4312,1430,16484,14408,2076,14754,14343,411,8717,7361,1356,23471,21704,1767
2020,48 years,10245,9470,775,5534,4314,1220,15779,13784,1995,14596,14037,559,8533,7375,1158,23129,21412,1717
2020,49 years,9654,9153,501,5259,4118,1141,14913,13271,1642,14014,13768,246,8469,7366,1103,22483,21134,1349
2020,50 years,9342,8870,472,5045,4025,1020,14387,12895,1492,13702,13414,288,8226,7295,931,21928,20709,1219
2020,51 years,8758,8201,557,4725,3768,957,13483,11969,1514,13321,12928,393,8151,7249,902,21472,20177,1295
2020,52 years,8208,7870,338,4594,3701,893,12802,11571,1231,12787,12573,214,8227,7366,861,21014,19939,1075
2020,53 years,7368,7175,193,4086,3280,806,11454,10455,999,11942,11963,-21,7729,7016,713,19671,18979,692
2020,54 years,6061,5908,153,3300,2769,531,9361,8677,684,10553,10576,-23,7003,6526,477,17556,17102,454
2020,55 years,5381,5277,104,3117,2550,567,8498,7827,671,9781,9833,-52,6617,6074,543,16398,15907,491
2020,56 years,5079,4961,118,2756,2447,309,7835,7408,427,9396,9448,-52,6369,6083,286,15765,15531,234
2020,57 years,4355,4480,-125,2545,2337,208,6900,6817,83,8415,8744,-329,5931,5827,104,14346,14571,-225
2020,58 years,3776,3896,-120,2275,2069,206,6051,5965,86,7524,7764,-240,5468,5310,158,12992,13074,-82
2020,59 years,3485,3588,-103,2010,1893,117,5495,5481,14,7084,7277,-193,5081,5017,64,12165,12294,-129
2020,60 years,2963,3308,-345,1940,1898,42,4903,5206,-303,6391,6839,-448,4810,4797,13,11201,11636,-435
2020,61 years,2497,2835,-338,1671,1651,20,4168,4486,-318,5743,6199,-456,4375,4433,-58,10118,10632,-514
2020,62 years,2079,2400,-321,1550,1603,-53,3629,4003,-374,4986,5434,-448,4129,4204,-75,9115,9638,-523
2020,63 years,1787,2106,-319,1349,1465,-116,3136,3571,-435,4782,5215,-433,4154,4362,-208,8936,9577,-641
2020,64 years,1541,1948,-407,1353,1321,32,2894,3269,-375,4948,5558,-610,4461,4527,-66,9409,10085,-676
2020,65 years,1256,1740,-484,1113,1198,-85,2369,2938,-569,4278,4855,-577,3723,3868,-145,8001,8723,-722
